cluster_uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
1c687b5d6a7f,FAIM2,SMAP2;ZSCAN18;GOT1;MEF2D,4,0.02993,0.05431;0.03572;0.03507;-0.00536,False,c1,hc-inco-t-0.8794-nc-38,0.47222,0.38889,0.47222,1.17286,0.24066,1.74926,0.33475,0.69153,0.37937,0.0,0.0,0.0
ca6753065cc4,FAIM2,RUFY3;USF1;CERS6,3,0.08904,0.12810;0.09452;0.04451,False,c1,hc-inco-t-0.8794-nc-38,0.38889,0.30556,0.44444,0.5737,0.0,1.37027,0.20481,0.57261,0.22436,0.0,0.0,0.0
055e370273f2,FAIM2,YWHAZ;ADARB1,2,0.0852,0.09850;0.07190,False,c1,hc-inco-t-0.8794-nc-38,0.5,0.5,0.5,12.68016,0.55224,8.6886,0.34895,0.99936,0.31064,0.0,0.0,0.0
210a5bf86669,FAM107A,IRF3;RFX4,2,0.04278,0.04672;0.03883,False,c1,hc-inco-t-0.9039-nc-29,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.56345,1.65307,0.53345,0.0,0.0,0.0
f9e68efcb074,FAM107A,CBFB;ASAP3,2,0.08024,0.10368;0.05680,False,c1,hc-inco-t-0.9039-nc-29,0.5,0.33333,0.5,2.05084,0.0,0.90196,0.2306,0.43403,0.27155,0.0,0.0,0.0
8093efb51816,FAM107A,ZNF799;ZHX2;ZIC2,3,0.03532,0.11969;0.09201;-0.10574,False,c1,hc-inco-t-0.9039-nc-29,0.38889,0.38889,0.38889,0.32488,0.26471,0.67802,0.71544,1.80835,0.68678,0.0,0.0,0.0
08dfb68dbf02,FAM107A,TGIF1;NR1H3;PPARA;ETV6;HIF3A;BCL6;IRF2;KLF15,8,0.01597,0.06549;0.05924;0.05133;0.03141;0.00849;0.00022;-0.03937;-0.04907,False,c1,hc-inco-t-0.9039-nc-29,0.5,0.56548,0.4881,4.28375,11.7059,3.67293,0.60559,1.94787,0.53441,0.0,0.0,0.0
e9392f398246,FAM107A,GSX2;RPS4X;RNF114;TP53,4,0.07682,0.11528;0.10496;0.09343;-0.00637,False,c1,hc-inco-t-0.9039-nc-29,0.52778,0.44444,0.5,23.05417,5.04318,20.74933,0.25389,0.7324,0.25926,0.0,0.0,0.0
990e7323725e,FAM107A,HMGB3;HDAC1,2,0.0348,0.07699;-0.00740,False,c1,hc-inco-t-0.9039-nc-29,0.5,0.5,0.5,12.36758,6.38155,15.27818,0.24103,0.69958,0.2602,0.0,0.0,0.0
86575090de23,FAM107A,ELF4;HCLS1,2,0.08323,0.13553;0.03093,False,c1,hc-inco-t-0.9039-nc-29,0.33333,0.5,0.5,0.0,0.39771,0.51508,0.35383,1.0165,0.32672,0.0,0.0,0.0
7be10b72e664,FAM107A,VSX1;CREB3L4;MEF2B;GATA1;ELK3;HMGB2;ATF7;PCK2;STAT5A,9,0.10198,0.18802;0.14837;0.13179;0.11270;0.10113;0.10048;0.05901;0.05800;0.01830,True,c1,hc-inco-t-0.9039-nc-29,0.4537,0.43519,0.4537,3.42153,4.40813,3.08887,0.52359,1.59819,0.47505,0.0,0.0,0.0
b16925623927,FAM107A,ZNF227;ZNF627;HOXC4,3,0.02694,0.03957;0.03399;0.00727,False,c1,hc-inco-t-0.9039-nc-29,0.44444,0.38889,0.44444,1.05108,0.7565,1.71134,0.74799,1.62218,0.74647,0.0,0.0,0.0
f7625fde4223,FAM107A,STAT3;ZNF114,2,0.071,0.07675;0.06525,False,c1,hc-inco-t-0.9039-nc-29,0.5,0.5,0.5,2.03427,0.25408,3.13378,0.29258,0.87719,0.27171,0.0,0.0,0.0
9612764aa02e,FAM107A,NRL;ZNF501;BNC2;TFCP2L1;NFE2L2,5,0.02509,0.07847;0.04418;0.02235;-0.00876;-0.01078,False,c1,hc-inco-t-0.9039-nc-29,0.36667,0.43333,0.36667,0.22367,2.02176,0.64399,0.55013,1.45289,0.53954,0.0,0.0,0.0
6d5582ad4c34,FAU,DRAP1;UQCRB,2,0.2554,0.45943;0.05137,False,c1,hc-inco-t-0.9238-nc-10,0.5,0.33333,0.5,1.37853,0.0,3.9508,0.24793,0.69834,0.22314,0.0,0.0,0.0
af36425d1789,FAU,RPS10;RPL35;RPL6,3,0.39101,0.46277;0.43248;0.27778,True,c1,hc-inco-t-0.9238-nc-10,1.0,1.0,1.0,174.92741,0.0,181.15795,0.78544,2.39063,0.75632,0.0,0.0,0.0
d1ce74a2d302,FBXO2,ATF4;SPAG7;HMG20B;GPANK1,4,0.02486,0.14111;0.03451;0.01127;-0.08747,False,c1,hc-inco-t-0.8789-nc-22,0.44444,0.36111,0.5,0.88299,0.32929,2.71872,0.61921,0.906,0.58167,0.0,0.0,0.0
06d1ae63dc5d,FBXO2,USF2;ZNF385A;ENO1;RFXANK;ESRRA;ZNF408;POLD2;ACAA1;ZNF787;CDK2AP1;GTPBP6;TSC22D4;ID2;PTPMT1,14,0.20818,0.39400;0.35876;0.35433;0.31873;0.30617;0.23462;0.23168;0.20930;0.16629;0.12946;0.10795;0.04862;0.04078;0.01378,True,c1,hc-inco-t-0.8789-nc-22,0.47436,0.39835,0.47619,2.62254,1.16745,2.57383,0.34537,0.89686,0.34827,0.0,0.0,0.0
3e52331f6518,FBXO2,NCBP2;DRAP1;ETFB,3,0.06934,0.12776;0.09466;-0.01440,False,c1,hc-inco-t-0.8789-nc-22,0.5,0.38889,0.5,1.61959,0.14647,3.62931,0.28629,0.94952,0.23231,0.0,0.0,0.0
bf621000f187,FBXO2,PRDX5;MRPL2,2,0.14826,0.15845;0.13807,False,c1,hc-inco-t-0.8789-nc-22,0.5,0.5,0.5,3.29656,9.15764,5.99587,0.15104,0.47558,0.20039,0.0,0.0,0.0
d96ce4a25b2c,FGF1,ZSCAN21;ZBTB1,2,0.03248,0.12733;-0.06238,False,c1,hc-inco-t-0.8946-nc-7,0.5,0.5,0.5,1.98781,1.53821,4.92572,0.55158,1.57123,0.45781,0.0,0.0,0.0
124033f12c21,FGF1,HNRNPH3;POU3F3;ZNF736;REST;ZBTB12;NFYA;ZKSCAN7;RBM17,8,0.16479,0.24024;0.22473;0.17308;0.17251;0.14189;0.14159;0.13108;0.09318,False,c1,hc-inco-t-0.8946-nc-7,0.39286,0.42857,0.42262,4.20967,3.67894,3.69728,0.49634,1.32472,0.46643,0.0,0.0,0.0
0bc08a539916,FGF1,ZNF345;E2F1;ZNF583,3,0.12177,0.23207;0.07729;0.05596,False,c1,hc-inco-t-0.8946-nc-7,0.38889,0.38889,0.38889,0.66377,0.21402,0.527,0.62357,1.74237,0.57889,0.0,0.0,0.0
500ca910486b,FGF1,ZNF664;ZEB2;ZFP57;ZNF326;NFYB;CENPB;ZBTB47;ZNF621;RNF114;NAP1L1;CFL2;HMGB1;FEZ1;ZFP91;ZSCAN32;BBX;MITF;TCFL5;HNRNPA1;DNAJC21;ZNF157;VAMP3,22,0.21865,0.34881;0.34240;0.33328;0.30640;0.30360;0.27475;0.27227;0.26482;0.25826;0.25436;0.25184;0.24486;0.23584;0.21035;0.17271;0.15617;0.13997;0.13228;0.13225;0.07293;0.06874;0.03336,True,c1,hc-inco-t-0.8946-nc-7,0.4531,0.40837,0.46032,4.95295,1.74132,5.28677,0.42441,1.0749,0.41152,0.0,0.0,0.0
4061e5c42ed9,FGFR3,EZR;GLI3,2,0.13805,0.26191;0.01420,False,c1,hc-inco-t-0.8785-nc-14,0.5,0.5,0.5,0.85178,1.89749,1.71917,0.35244,1.4537,0.23849,0.0,0.0,0.0
3ba1e7dfabf5,FGFR3,GPAM;MSI2;NR2E1,3,0.37454,0.45810;0.41790;0.24763,True,c1,hc-inco-t-0.8785-nc-14,0.38889,0.44444,0.44444,0.36385,1.81976,0.71287,0.18385,0.467,0.2146,0.0,0.0,0.0
0b35b68b2932,FKBP8,WRNIP1;ECSIT,2,0.13706,0.16890;0.10522,False,c1,hc-inco-t-0.92-nc-20,0.5,0.5,0.5,2.25682,0.5057,3.61119,0.42096,1.08433,0.41253,0.0,0.0,0.0
21f74aed7913,FKBP8,HMGA1;ZMAT2,2,0.27746,0.28085;0.27408,True,c1,hc-inco-t-0.92-nc-20,0.5,0.5,0.5,21.6621,0.79079,16.17756,0.34719,0.97214,0.32138,0.0,0.0,0.0
7055ba7c258f,FKBP8,ZNF174;CBX7;HLF;ZBTB45,4,0.05142,0.16061;0.06349;0.00955;-0.02797,False,c1,hc-inco-t-0.92-nc-20,0.41667,0.31944,0.36111,0.51171,0.0,0.33012,0.61779,1.51957,0.59809,0.0,0.0,0.0
f56651fd635f,FKBP8,MESP1;CREB3,2,0.06198,0.07689;0.04708,False,c1,hc-inco-t-0.92-nc-20,0.33333,0.5,0.33333,0.0,0.75645,0.0,0.46034,1.45786,0.4378,0.0,0.0,0.0
2a560df26974,FKBP8,PRDX5;DUSP26;NELFB;PQBP1;DPF1;ZNF48;SPATS2;MEIS3;SSBP3;TCEAL2;CTBP1;SPAG7;MYPOP;MTA3;DEAF1;GOT1;EMX1;POU6F1,18,0.23739,0.34194;0.34191;0.32947;0.32695;0.32023;0.30257;0.29695;0.26370;0.24209;0.21516;0.21129;0.18321;0.17745;0.15985;0.15770;0.15299;0.14930;0.10017,False,c1,hc-inco-t-0.92-nc-20,0.4341,0.36111,0.43954,3.41141,0.75786,2.50069,0.44032,1.08441,0.42177,0.0,0.0,0.0
5b07b1ebd533,FKBP8,ZCCHC17;TCEAL6,2,0.04998,0.08280;0.01716,False,c1,hc-inco-t-0.92-nc-20,0.33333,0.33333,0.0,0.0,0.0,0.0,0.13564,0.24467,0.2224,0.0,0.0,0.0
dfe573df810f,FLOT1,CTBP1;HDAC8,2,0.03287,0.11836;-0.05262,False,c1,hc-inco-t-0.8949-nc-22,0.5,0.5,0.5,27.09722,33.38332,20.02712,0.44001,1.3953,0.36842,0.0,0.0,0.0
40de81872381,FLOT1,SPAG7;RFC2;RAN,3,0.22369,0.30651;0.23943;0.12514,False,c1,hc-inco-t-0.8949-nc-22,0.66667,0.44444,0.66667,22.56199,1.63919,19.35415,0.38651,0.8789,0.3724,0.0,0.0,0.0
44f8113e5fcc,FLOT1,GTF3A;ING4,2,0.12138,0.14842;0.09434,False,c1,hc-inco-t-0.8949-nc-22,0.33333,0.33333,0.5,0.0,0.0,1.24838,0.27373,0.72177,0.30534,0.0,0.0,0.0
5e97c56c8f7f,FLOT1,TBPL1;DUSP26,2,0.01647,0.02594;0.00700,False,c1,hc-inco-t-0.8949-nc-22,0.5,0.33333,0.33333,0.89483,0.0,0.0,0.32598,0.63946,0.36338,0.0,0.0,0.0
e003834e8ce4,FLOT1,AKR1A1;CPSF4;GTF2F1,3,0.01267,0.05995;0.00061;-0.02255,False,c1,hc-inco-t-0.8949-nc-22,0.44444,0.38889,0.5,2.58452,3.43315,5.74189,0.27288,0.7705,0.26695,0.0,0.0,0.0
911471784e2a,FLOT1,CSNK2B;PSMD12,2,0.09845,0.12596;0.07095,False,c1,hc-inco-t-0.8949-nc-22,0.5,0.5,0.5,18.29891,8.95852,22.55355,0.44789,1.46688,0.41617,0.0,0.0,0.0
a1369e6e37d1,FLOT1,UBXN1;TPI1,2,0.04377,0.07600;0.01154,False,c1,hc-inco-t-0.8949-nc-22,0.5,0.33333,0.5,5.33564,0.0,13.14304,0.37107,1.18145,0.32116,0.0,0.0,0.0
eb42fcf68c88,FLOT1,ZNF622;PQBP1,2,0.28586,0.33200;0.23972,True,c1,hc-inco-t-0.8949-nc-22,0.5,0.5,0.5,1.41731,0.21581,6.42482,0.42604,1.28537,0.33369,0.0,0.0,0.0
82b1dffb9b1f,FTH1,USF2;ZNF771;ZNF579;ZNF787;ZNF444;DRAP1;HES4;MESP1;MAZ;CDK2AP1,10,0.17388,0.33259;0.25428;0.20866;0.20788;0.19005;0.18527;0.12462;0.11345;0.09866;0.02332,True,c1,hc-inco-t-0.8914-nc-22,0.44815,0.39074,0.45185,3.02699,0.5953,2.78183,0.56798,1.4217,0.54713,0.0,0.0,0.0
68c77a667fb2,FTH1,GTPBP6;UBB,2,0.06266,0.08177;0.04356,False,c1,hc-inco-t-0.8914-nc-22,0.5,0.5,0.5,3.04255,10.11559,2.25667,0.23846,0.78525,0.24448,0.0,0.0,0.0
cc67dfe47bc5,FTH1,DPF2;ZNF580;RNF114,3,0.059,0.11326;0.06057;0.00316,False,c1,hc-inco-t-0.8914-nc-22,0.61111,0.33333,0.66667,0.92949,0.26176,2.24039,0.32299,0.79439,0.36292,0.0,0.0,0.0
3b27c1dfa834,FTH1,VAMP3;CHURC1;DIABLO,3,0.15169,0.15814;0.15208;0.14485,False,c1,hc-inco-t-0.8914-nc-22,0.5,0.38889,0.5,1.19849,0.60953,1.56439,0.2706,0.85958,0.23775,0.0,0.0,0.0
3604cf47c572,FTH1,ZNF708;CREB3,2,0.03409,0.05596;0.01222,False,c1,hc-inco-t-0.8914-nc-22,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.39068,1.0461,0.38734,0.0,0.0,0.0
aafb26e8216d,FTH1,EEF1D;HES6;PROX1,3,0.10112,0.16100;0.09921;0.04315,False,c1,hc-inco-t-0.8914-nc-22,0.5,0.44444,0.5,2.99608,0.89543,2.34088,0.44155,1.4494,0.38207,0.0,0.0,0.0
9202610c1b07,FTH1,DBP;GRHPR;RAN,3,0.04641,0.09337;0.04330;0.00257,False,c1,hc-inco-t-0.8914-nc-22,0.44444,0.38889,0.38889,1.36189,0.10774,1.95224,0.22906,0.65432,0.23552,0.0,0.0,0.0
fac1a3f13c8a,FTH1,ZFPM1;GTF2A2,2,0.04617,0.06435;0.02798,False,c1,hc-inco-t-0.8914-nc-22,0.33333,0.5,0.33333,0.0,4.21228,0.0,0.37579,1.31817,0.32138,0.0,0.0,0.0
f3f11ce5d050,FTH1,XPA;EXOSC3,2,0.03632,0.05245;0.02020,False,c1,hc-inco-t-0.8914-nc-22,0.5,0.5,0.5,0.47829,0.25354,3.93603,0.44966,1.73956,0.30269,0.0,0.0,0.0
77e6511aa7fb,FTH1,ZNF775;PARP1;NF1;RBBP9,4,0.03167,0.05988;0.02856;0.02090;0.01734,False,c1,hc-inco-t-0.8914-nc-22,0.38889,0.5,0.41667,0.88103,12.86811,2.73391,0.19039,0.56393,0.2166,0.0,0.0,0.0
17da7babf376,FTH1,ERF;FEZ1,2,0.03261,0.04533;0.01989,False,c1,hc-inco-t-0.8914-nc-22,0.5,0.33333,0.5,0.258,0.0,0.42591,0.19877,0.55261,0.21937,0.0,0.0,0.0
693c558e4601,FTL,YBX1;VAMP3,2,0.08016,0.08455;0.07578,False,c1,hc-inco-t-0.8456-nc-13,0.5,0.5,0.5,0.50858,0.29725,0.66019,0.33162,1.27784,0.2509,0.0,0.0,0.0
3161b8fd2646,FTL,ASCC1;MAX,2,0.11337,0.13335;0.09339,False,c1,hc-inco-t-0.8456-nc-13,0.5,0.5,0.5,3.12547,0.9898,1.2351,0.52012,1.36286,0.4241,0.0,0.0,0.0
8dc1696518b9,FTL,DBX2;HDAC1,2,0.10411,0.13738;0.07084,False,c1,hc-inco-t-0.8456-nc-13,0.5,0.33333,0.5,0.57042,0.0,2.01808,0.3195,0.90296,0.29338,0.0,0.0,0.0
8d675a19d678,FTL,RPL35;NFE2L2;PIR;RFXANK;NR1H3;RPS10;USF2;TSC22D4;ATF4;HMGB2;DDIT3;HMG20B;ODC1;GTF2A2;ZNF581;SFT2D1;RPL6;MEF2B;RPS4X;POLD2;CDK2AP1;GRHPR;HSF1;ETFB;TRIM28;RNF114;UBXN1,27,0.1362,0.29005;0.23335;0.20588;0.19926;0.19066;0.18468;0.17691;0.17683;0.16960;0.14206;0.13568;0.13152;0.12807;0.12449;0.12153;0.11940;0.11875;0.11153;0.10351;0.09670;0.09657;0.09234;0.08010;0.07597;0.06680;0.05595;0.04926,False,c1,hc-inco-t-0.8456-nc-13,0.4886,0.46866,0.50997,9.5338,5.45708,9.27165,0.33635,0.97537,0.32213,0.0,0.0,0.0
cc5dd0da39b3,FTL,ZNF408;HNRNPH3,2,0.0632,0.09778;0.02862,False,c1,hc-inco-t-0.8456-nc-13,0.5,0.5,0.5,2.08885,0.67358,2.6489,0.37354,0.61507,0.38809,0.0,0.0,0.0
6bbccf0a632b,FTL,HNRNPA1;CUX1,2,0.18176,0.19777;0.16576,True,c1,hc-inco-t-0.8456-nc-13,0.5,0.5,0.5,18.97138,1.58113,9.34347,0.47298,1.45463,0.36904,0.0,0.0,0.0
42e8c94968bb,FUS,ZBTB22;MRPS25;ZNF706,3,0.05951,0.06391;0.06000;0.05463,False,c1,hc-inco-t-0.8681-nc-28,0.33333,0.33333,0.44444,0.0,0.0,0.49714,0.23943,0.53493,0.30669,0.0,0.0,0.0
cfc2d37b2e20,FUS,ZNF425;PPP5C,2,0.1215,0.17491;0.06810,True,c1,hc-inco-t-0.8681-nc-28,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.31639,0.67865,0.32883,0.0,0.0,0.0
246d7712e197,FUS,HNRNPA0;ZDHHC24;EWSR1;UBTF;LDB1;CDC5L;SP2,7,0.11366,0.20360;0.15082;0.12789;0.11078;0.09296;0.06753;0.04205,False,c1,hc-inco-t-0.8681-nc-28,0.55556,0.45635,0.53175,22.25425,14.87505,23.03167,0.41349,1.01021,0.38516,0.0,0.0,0.0
c7a81a604ca1,FUS,MNT;GRHPR,2,0.02494,0.06578;-0.01590,False,c1,hc-inco-t-0.8681-nc-28,0.5,0.5,0.5,0.74829,0.54358,0.81631,0.22489,0.56315,0.25689,0.0,0.0,0.0
c68582938fdc,FUS,MAGOH;ZNF707;ILF2;MSANTD3;ZNF786;ASH2L,6,0.0864,0.15120;0.13934;0.09580;0.08268;0.04963;-0.00022,False,c1,hc-inco-t-0.8681-nc-28,0.48889,0.46667,0.48889,12.19854,8.74315,10.96774,0.49662,0.86029,0.50107,0.0,0.0,0.0
86b04a02dd4a,FUS,HDAC8;NFX1,2,0.06497,0.08159;0.04835,False,c1,hc-inco-t-0.8681-nc-28,0.5,0.5,0.5,15.241,0.69616,2.90023,0.41803,1.13683,0.3802,0.0,0.0,0.0
3a87a21b607d,FUS,ZNF174;YWHAE,2,0.02328,0.07059;-0.02403,False,c1,hc-inco-t-0.8681-nc-28,0.33333,0.5,0.5,0.0,0.30572,0.03241,0.25701,0.68021,0.243,0.0,0.0,0.0
84ddc21d1251,FUS,ZNF48;GPANK1;USF1,3,0.02557,0.08661;0.02795;-0.03786,False,c1,hc-inco-t-0.8681-nc-28,0.5,0.38889,0.5,6.89112,0.6948,1.85183,0.50262,0.91732,0.45551,0.0,0.0,0.0
56112b21c438,FUS,TSN;ZNF324B;TFCP2,3,0.04006,0.09930;0.04987;-0.02899,False,c1,hc-inco-t-0.8681-nc-28,0.44444,0.33333,0.5,0.79538,0.0,3.16825,0.55689,1.36677,0.53201,0.0,0.0,0.0
8d152ab73487,FXYD7,CTBP1;ZNF771,2,0.06953,0.07104;0.06802,False,c1,hc-inco-t-0.9237-nc-14,0.5,0.5,0.5,9.65163,2.25116,0.87199,0.34051,0.96816,0.32215,0.0,0.0,0.0
880a2672a938,FXYD7,SCRT2;ZNF48,2,0.10098,0.10678;0.09518,False,c1,hc-inco-t-0.9237-nc-14,0.33333,0.0,0.33333,0.0,0.0,0.0,0.70757,1.73849,0.67463,0.0,0.0,0.0
786466274fcd,FXYD7,CELF5;ATOH7,2,0.06181,0.13511;-0.01150,False,c1,hc-inco-t-0.9237-nc-14,0.25,0.5,0.25,0.0,1.33637,0.0,0.32739,0.79696,0.28576,0.0,0.0,0.0
264491184685,FXYD7,CREB3;SOD1,2,0.10464,0.11765;0.09162,False,c1,hc-inco-t-0.9237-nc-14,0.5,0.5,0.5,0.09777,4.24827,0.10124,0.38644,1.51705,0.28379,0.0,0.0,0.0
2e50b9b70246,FXYD7,MEIS3;PRDX5;MYPOP;SSBP3;CPTP;ZBTB18;C19orf25;NEUROD2;FHL2;SCAND1;BAD,11,0.33063,0.45327;0.38125;0.37600;0.37592;0.34733;0.33561;0.30472;0.29349;0.29004;0.28976;0.18956,True,c1,hc-inco-t-0.9237-nc-14,0.41515,0.34394,0.41818,0.80375,0.2391,0.67575,0.36263,0.92601,0.3505,0.0,0.0,0.0
4a7e0d4705bf,GABARAP,TRIM69;RAB7A;MRPL2,3,0.03221,0.09668;0.07056;-0.07060,False,c1,hc-inco-t-0.9213-nc-15,0.5,0.44444,0.5,1.43282,0.07354,1.58018,0.2374,0.83555,0.20842,0.0,0.0,0.0
462d93f55c79,GABARAP,TAF9;GTF2B;ZNF32;ZNF622,4,0.11787,0.12948;0.12039;0.11213;0.10948,False,c1,hc-inco-t-0.9213-nc-15,0.52778,0.5,0.52778,5.18841,35.08788,8.21507,0.39185,1.2153,0.35319,0.0,0.0,0.0
ea530cc4002e,GABARAP,RAB18;TSN,2,0.00814,0.00835;0.00793,False,c1,hc-inco-t-0.9213-nc-15,0.5,0.5,0.5,2.28014,0.47955,11.48157,0.29773,0.66426,0.31234,0.0,0.0,0.0
d91a07363d70,GABARAP,UBXN1;YWHAE;CSNK2B;SUCLG1;SOD1;HNRNPC;PSMA6;RPL6;PQBP1;SNRPB2;TPI1;MAGOH;AKR1A1;GTF2A2;RAN;GRHPR;UQCRB;GPANK1;SPAG7;DNTTIP1;NCBP2;DRAP1,22,0.18042,0.37004;0.32621;0.30310;0.30262;0.29794;0.25893;0.24852;0.23993;0.22490;0.17736;0.16886;0.16233;0.15099;0.14072;0.13280;0.13175;0.11277;0.10852;0.10622;0.05683;-0.00456;-0.04746,True,c1,hc-inco-t-0.9213-nc-15,0.52165,0.52453,0.54113,12.27676,14.61073,15.81237,0.3462,1.00527,0.30939,0.0,0.0,0.0
