uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note
14ea2d33a812,GNB2,CD59;SPAG7;ZNF263;IRF3,4,0.04902,0.13762;0.05616;0.03083;-0.02854,False,c1,hc-inco-t-0.9147-nc-21
56d49d977de9,GNB2,ZNF628;ZNF672;GMEB2,3,0.10968,0.21993;0.16654;-0.05742,False,c1,hc-inco-t-0.9147-nc-21
af1bf44036a2,GP1BB,NKX2-1;SCRT1,2,0.02579,0.04025;0.01133,False,c1,hc-inco-t-0.8782-nc-9
7162917454e6,GP1BB,ZNF579;ZNF771;ZFPM1;HES4;ZNF580;MEIS3;KLF16;ZNF358;JUND;TEF;NR2F6;EMX1;ZNF628;ZNF444;FBXL19;DEAF1;MYPOP;TLX2;SRF,19,0.23544,0.40252;0.38643;0.37734;0.37119;0.34357;0.33574;0.30413;0.29685;0.24534;0.22637;0.20879;0.16434;0.16190;0.12885;0.12506;0.12340;0.12201;0.09271;0.05681,True,c1,hc-inco-t-0.8782-nc-9
e5cd643f8847,GP1BB,ZBTB45;ZNF219,2,0.11581,0.12527;0.10635,False,c1,hc-inco-t-0.8782-nc-9
fdd69b2b29a5,GP1BB,AGAP2;MZF1,2,0.0888,0.08911;0.08849,False,c1,hc-inco-t-0.8782-nc-9
e14c27dd1726,GP1BB,NPDC1;VAX2;ZNF205,3,0.09008,0.11161;0.11154;0.04710,False,c1,hc-inco-t-0.8782-nc-9
d7106ba1723e,GPM6A,RAB18;MAGEF1,2,0.08958,0.12163;0.05752,True,c1,hc-inco-t-0.8953-nc-32
01a9d9006441,GPM6A,FOXG1;HEY1,2,0.04043,0.04456;0.03629,False,c1,hc-inco-t-0.8953-nc-32
72b8d37c5c2d,GPM6B,ASCC1;RORA;PARP1,3,0.14967,0.24998;0.14420;0.05482,False,c1,hc-inco-t-0.9062-nc-20
1ed0e92a620b,GPM6B,ZHX1;TFAM;TFDP1;SMAD2;RBM8A;RBBP9;CANX,7,0.20169,0.35939;0.28788;0.25108;0.20773;0.15768;0.12736;0.02070,True,c1,hc-inco-t-0.9062-nc-20
82bf2152c3ac,GPM6B,PATZ1;GTF2H3,2,0.11573,0.13762;0.09384,False,c1,hc-inco-t-0.9062-nc-20
cbaf22df0c70,GPM6B,FOXO1;PRDM5,2,0.14908,0.16739;0.13077,False,c1,hc-inco-t-0.9062-nc-20
731343a06432,GPRC5B,CEBPZ;ZNF175;MLLT10;BBX;NFKB1,5,0.03349,0.08398;0.05513;0.02750;0.02624;-0.02540,False,c1,hc-inco-t-0.9031-nc-16
a7203bb2fea9,GPRC5B,RBM8A;HP1BP3;ELF2;TOB2,4,0.07021,0.10647;0.09379;0.05722;0.02336,False,c1,hc-inco-t-0.9031-nc-16
9abb8e6c4740,GPRC5B,SP2;KDM5A;ZNF599,3,0.0488,0.08942;0.04566;0.01132,False,c1,hc-inco-t-0.9031-nc-16
e1e050418312,GPRC5B,CYB5R1;PARP1;ZNF81,3,0.09083,0.13753;0.11587;0.01909,False,c1,hc-inco-t-0.9031-nc-16
ef6274acb958,GPRC5B,ZNF24;ZNF619,2,0.05981,0.08227;0.03736,False,c1,hc-inco-t-0.9031-nc-16
7fe66ef0647e,GPRC5B,MXI1;SFT2D1,2,0.1467,0.17380;0.11959,True,c1,hc-inco-t-0.9031-nc-16
fb3f07c457c6,GPRC5B,ATF7;ASCC1;SALL1;DPF2;CERS2;SP1;ZBTB5;HBP1;HNRNPUL1;SMAD4;KLF3;SMC3;RBM17;ZNF471;TCF12;RNF114;NUP133;ZFP90;HMGXB4;ZNF431,20,0.10891,0.22859;0.22109;0.21843;0.18421;0.16188;0.15942;0.13674;0.12233;0.10579;0.09862;0.09789;0.09651;0.09130;0.08062;0.07396;0.06062;0.04850;0.02714;0.00028;-0.03564,False,c1,hc-inco-t-0.9031-nc-16
a44131fbfc8a,GPRC5B,SMARCA5;NFE2L2,2,0.0254,0.02695;0.02386,False,c1,hc-inco-t-0.9031-nc-16
b076d12bfa5a,GPRC5B,CAT;IRF2,2,0.05297,0.05904;0.04690,False,c1,hc-inco-t-0.9031-nc-16
6efe8ede3e9b,GPRC5B,TFEB;ZNF397,2,0.0934,0.12503;0.06178,False,c1,hc-inco-t-0.9031-nc-16
7699686634cb,GPRC5B,EP300;VEZF1,2,0.04922,0.09303;0.00542,False,c1,hc-inco-t-0.9031-nc-16
0d762cdf12da,GPRC5B,ZNF212;ZNF532;ZNF276,3,0.07323,0.08886;0.06842;0.06240,False,c1,hc-inco-t-0.9031-nc-16
901366f08b0f,GPRC5B,CREB3L2;PAXIP1,2,0.05079,0.06670;0.03489,False,c1,hc-inco-t-0.9031-nc-16
9d9e4a622856,GPX1,RBM42;RAN,2,0.05114,0.09117;0.01111,False,c1,hc-inco-t-0.9595-nc-29
d2fe346d52a0,GPX1,ZNF581;DNTTIP1;GRHPR;BAX;NR1H2;CSNK2B;GPANK1;RFC2;AKR1A1,9,0.20108,0.28375;0.27956;0.26234;0.22698;0.20052;0.19671;0.16451;0.11406;0.08130,False,c1,hc-inco-t-0.9595-nc-29
c3493a7e8a05,GPX1,MSRA;WDR83,2,0.03581,0.07843;-0.00682,False,c1,hc-inco-t-0.9595-nc-29
a69740828145,GPX1,MESP1;APEX1,2,0.05396,0.07656;0.03136,False,c1,hc-inco-t-0.9595-nc-29
711ae82708fd,GPX1,RPL6;GTF2A2;PSMA6,3,0.10352,0.12093;0.11331;0.07631,False,c1,hc-inco-t-0.9595-nc-29
0b2b13fd5f85,GPX1,SPAG7;DDIT3;MRPL2,3,0.22235,0.31239;0.25416;0.10050,True,c1,hc-inco-t-0.9595-nc-29
2fadc402f567,GPX1,ZNF787;VPS72,2,0.02166,0.02961;0.01370,False,c1,hc-inco-t-0.9595-nc-29
0013232a8cbc,GPX1,POLE3;YEATS4,2,0.08578,0.10817;0.06339,False,c1,hc-inco-t-0.9595-nc-29
03a8cc9e56bf,GPX1,UTP18;TPI1,2,0.0895,0.11552;0.06349,False,c1,hc-inco-t-0.9595-nc-29
98e1af981b12,GPX1,UBXN1;HNRNPC;DRAP1;MAGOH,4,0.07879,0.15997;0.06943;0.05923;0.02654,False,c1,hc-inco-t-0.9595-nc-29
87ed6c12a3d4,GPX1,RPS4X;SNRPB2,2,0.05615,0.05680;0.05550,False,c1,hc-inco-t-0.9595-nc-29
71fcf0afd642,GPX4,UBE2V1;SNAPC5;TIMM8A,3,0.06956,0.11490;0.05786;0.03591,False,c1,hc-inco-t-0.8907-nc-5
6a421528af5b,GPX4,MAGEF1;DBP,2,0.07542,0.07594;0.07491,False,c1,hc-inco-t-0.8907-nc-5
7429e224bf2a,GPX4,SPAG7;DRAP1;NME1;WDR83;SOD1;BAD;CREB3;PRDX5;DUSP26;ZNF622;TPI1;UQCRB;MRPL2;ZCCHC17;SCAND1;STUB1;PQBP1;MSANTD3;PTPMT1;ECSIT;MESP1;VPS72;GTF2A2;GTF3A;TCEAL2;TAF9;CPSF4;CYCS;GTF2B;SUCLG1;TCEAL6;CSNK2B,32,0.28,0.45326;0.43335;0.43184;0.39787;0.39543;0.39115;0.36551;0.36291;0.34249;0.33228;0.32422;0.31389;0.30739;0.30476;0.29629;0.29504;0.29078;0.28893;0.27903;0.25579;0.21668;0.21236;0.20215;0.20032;0.19475;0.18780;0.18107;0.16800;0.15509;0.13719;0.13341;0.10895,True,c1,hc-inco-t-0.8907-nc-5
dc9dd05d3479,GRINA,GTF2F1;MRPL2,2,0.09774,0.12289;0.07259,False,c1,hc-inco-t-0.902-nc-5
1b7d4f7c5ae3,GRINA,PPP5C;ZNF777;ZDHHC24;P4HB;PKM;ACAA1;SSRP1;SF1;NUCB1;USP39;RBM42;ENO1;TRIM28;APEX2;BRF2;TPI1;ZSCAN18;CTBP1;NOC2L;HNRNPUL1;RAN;CSNK2B;PTCD1;APEX1;THRA;ARFGAP1;ZBTB22;GTF3C2;E4F1;HDAC3;ABCF2;ESRRA;CYB5R1;SND1;UBE2V1;DNTTIP1;TFE3;FOXG1;NPDC1;ZNF513,40,0.2563,0.44151;0.43898;0.43871;0.40636;0.38686;0.37699;0.36559;0.35935;0.35895;0.35671;0.35594;0.34825;0.34523;0.34164;0.32031;0.31095;0.29879;0.27951;0.25372;0.24482;0.23465;0.22617;0.20732;0.20551;0.19748;0.19063;0.18852;0.18456;0.17671;0.17285;0.16908;0.16805;0.15418;0.14305;0.14254;0.13863;0.11659;0.11355;0.08657;0.00626,True,c1,hc-inco-t-0.902-nc-5
02d63db313bc,GRINA,ZNF628;RAB7A,2,0.02148,0.02732;0.01563,False,c1,hc-inco-t-0.902-nc-5
da579445282b,GSTP1,NELFA;DDIT3,2,0.06765,0.09316;0.04213,False,c1,hc-inco-t-0.8835-nc-30
a7eb62f29b32,GSTP1,ZNF581;GRHPR;ACAA1;RFXANK;HMG20B;GPANK1;CSNK2B,7,0.13911,0.29008;0.21451;0.19171;0.12322;0.09651;0.05598;0.00176,True,c1,hc-inco-t-0.8835-nc-30
5fcc89f09910,GSTP1,POLD2;UBXN1,2,0.08083,0.09306;0.06860,False,c1,hc-inco-t-0.8835-nc-30
db6aec73c000,GUK1,STUB1;POLE4;UQCRB;DRAP1,4,0.4948,0.58388;0.55870;0.42933;0.40729,True,c1,hc-inco-t-0.916-nc-13
a1b9d8ede104,GUK1,ETFB;USF2,2,0.10804,0.15115;0.06493,False,c1,hc-inco-t-0.916-nc-13
2f44bff69408,GUK1,PRDX5;ZCCHC17,2,0.02748,0.11045;-0.05549,False,c1,hc-inco-t-0.916-nc-13
048508c36619,GUK1,RPS10;GTF2A2;DEAF1;BAD;SRP9;RPL35,6,0.2634,0.35661;0.30435;0.28205;0.24130;0.22484;0.17122,False,c1,hc-inco-t-0.916-nc-13
63eeb43d358d,GUK1,TCEAL2;GTF3A,2,0.1231,0.25538;-0.00918,False,c1,hc-inco-t-0.916-nc-13
790502bf5d53,H2AZ1,ZCCHC17;JAZF1,2,0.16033,0.25966;0.06100,False,c1,hc-inco-t-0.9068-nc-27
c0f8770912c6,H2AZ1,ZNF622;RAN,2,0.24184,0.30221;0.18146,True,c1,hc-inco-t-0.9068-nc-27
deeea7adf80f,H2AZ1,GOT1;ZMAT2;NME1,3,0.18403,0.22530;0.18219;0.14459,False,c1,hc-inco-t-0.9068-nc-27
f30d80ffe465,H2AZ1,WRNIP1;ZNF653,2,0.0637,0.16735;-0.03996,False,c1,hc-inco-t-0.9068-nc-27
167a6c261e1a,H3-3B,RFC2;GLIS2,2,0.03705,0.03812;0.03598,False,c1,hc-inco-t-0.8877-nc-36
f5cef2b92512,H3-3B,ARG2;CSNK2B;ODC1,3,0.07142,0.10940;0.09255;0.01232,False,c1,hc-inco-t-0.8877-nc-36
c82144e98898,H3-3B,SPI1;TFEB,2,0.0457,0.07843;0.01297,False,c1,hc-inco-t-0.8877-nc-36
a368e4d67d9c,H3-3B,ACAA1;STAT1,2,0.05222,0.10289;0.00154,False,c1,hc-inco-t-0.8877-nc-36
f22a89bc673c,H3-3B,NKX3-1;NFE2L2;U2AF1,3,0.14011,0.26096;0.08920;0.07018,False,c1,hc-inco-t-0.8877-nc-36
7851327ec16f,H3-3B,VAMP3;ZBTB21;RELB;MYC;HES7;ZNF267;ZNF800,7,0.0039,0.04887;0.04429;0.03736;0.03388;-0.00951;-0.05043;-0.07718,False,c1,hc-inco-t-0.8877-nc-36
7bf976abed1b,H3-3B,SFT2D1;CHD1;ZNF672,3,0.11156,0.14658;0.11541;0.07268,False,c1,hc-inco-t-0.8877-nc-36
bef24269324a,H3-3B,ZBTB5;STAT5A,2,0.0979,0.12713;0.06868,False,c1,hc-inco-t-0.8877-nc-36
89ae41380b5a,H3-3B,MYBL1;PATZ1;ASCC1,3,0.10923,0.15177;0.10237;0.07356,False,c1,hc-inco-t-0.8877-nc-36
7bd1c21d6e2d,H3-3B,ZNF143;ZNF22;MYLK,3,0.04385,0.07392;0.05309;0.00453,False,c1,hc-inco-t-0.8877-nc-36
8239257adc26,H3-3B,NUCB1;ATF5;ZNF649,3,0.1904,0.22686;0.18928;0.15507,True,c1,hc-inco-t-0.8877-nc-36
a1fe85c41695,H3-3B,ZNF799;IRF1;TGIF1,3,0.03365,0.04979;0.03583;0.01532,False,c1,hc-inco-t-0.8877-nc-36
aaac45e9f09a,H3-3B,HNRNPUL1;NFATC1,2,0.09046,0.11487;0.06604,False,c1,hc-inco-t-0.8877-nc-36
60b2adba1d2e,H3-3B,HMGB2;SNAI1;GZF1,3,0.0744,0.09906;0.08894;0.03521,False,c1,hc-inco-t-0.8877-nc-36
174b50729b8e,H3-3B,ETV3;PTPMT1;GATAD2A,3,0.1436,0.22403;0.13964;0.06713,False,c1,hc-inco-t-0.8877-nc-36
52a9c2af54fa,H3-3B,ATF6;ZNF256,2,0.16419,0.17259;0.15580,False,c1,hc-inco-t-0.8877-nc-36
4718e02727f3,H3-3B,PBX4;NFIL3;CYCS;SP110;GTF2B;TRIM28;ILF2,7,0.0088,0.12327;0.03595;0.00976;-0.00448;-0.02280;-0.02879;-0.05132,False,c1,hc-inco-t-0.8877-nc-36
4239a0d90627,H3-3B,ASAP3;ZNF442;ZNF408,3,0.05839,0.08796;0.06264;0.02457,False,c1,hc-inco-t-0.8877-nc-36
074a6a7d0b12,H3-3B,NRL;TEAD3;ARID5A,3,0.01682,0.03379;0.01546;0.00120,False,c1,hc-inco-t-0.8877-nc-36
67bb22e5a9d7,H3-3B,ZNF367;DDIT3;RNF114;ZNF44;ERF;TRAF4;ZNF274;ZNF394;DAZAP1;CRTC2;CBFB;ETV6;PUM3;VDR;ZNF579;RELA;PML;HIF1A,18,0.13882,0.27548;0.21946;0.18377;0.17817;0.17141;0.16000;0.15352;0.14845;0.14237;0.13956;0.13686;0.11751;0.11600;0.09992;0.09180;0.08273;0.07113;0.01071,False,c1,hc-inco-t-0.8877-nc-36
014595168532,HBA2,PGR;RFX2;DAB2;ZMAT4;EHF;EGR4;NEUROG2;ZNF19;SNAI1;ZNF98;KLF1;EGR2;SP110;TP73;ZNF737;SIX4;ZNF730;NFKB2;NFATC1;PLAG1;ALX4;LHX2;CANX;DMRTA1;ETV5;RREB1;EZR;DLX6;FOXL1;ZNF701;BARX2;HDAC1;CTNNB1;HIF3A;PDLIM5;TP53;TAL2;SIX5;ETS1;HSPA5;EOMES;ZNF880;DMC1;IRF6;TFCP2L1;NPAS4;ERG;INSM1;TFEC;GABPB1;STAT3;ZNF713;ZBTB20;ZNF587B;IRX3;SOX1;IRX6;LARP4;EDN1;ZNF692;POU2AF1;ELF4;DACH1;GPD1;SP9;ZNF273;FREM1;ZNF605;CREB3L1;ZIC1;LTF;SP8;ZNF385A;ZNF442;TSC22D4;NR2E1;ZNF467;SALL3;CD59;ZIC3,80,0.03569,0.24765;0.24204;0.24014;0.22913;0.20924;0.20834;0.20266;0.20013;0.19872;0.19652;0.18538;0.17727;0.15887;0.14917;0.14894;0.14745;0.14277;0.13645;0.10975;0.09790;0.09394;0.08912;0.08219;0.07320;0.06873;0.06460;0.04670;0.04596;0.03917;0.03234;0.03103;0.03055;0.02977;0.02934;0.02749;0.02590;0.02493;0.02415;0.02289;0.01906;0.01893;0.01829;0.01622;0.01602;0.01458;0.01392;0.01218;0.00819;0.00644;0.00602;0.00120;-0.00872;-0.01644;-0.01651;-0.01929;-0.02111;-0.02499;-0.02627;-0.03138;-0.03676;-0.03858;-0.03927;-0.03951;-0.04105;-0.04145;-0.04610;-0.04675;-0.04860;-0.05358;-0.05699;-0.05918;-0.07833;-0.08349;-0.09270;-0.09683;-0.10583;-0.10584;-0.12738;-0.15707;-0.24614,False,c1,hc-inco-t-0.8598-nc-18
6b392c9bdff8,HBA2,NFE2;FOXC1,2,0.08357,0.14291;0.02423,False,c1,hc-inco-t-0.8598-nc-18
7aab49ce7f00,HBA2,FOXC2;CAT;AR,3,0.33725,0.43676;0.32668;0.24831,False,c1,hc-inco-t-0.8598-nc-18
63f451401272,HBA2,GATA1;BNC2;SMAD6;DLX5,4,0.03518,0.10632;0.08128;0.02398;-0.07084,False,c1,hc-inco-t-0.8598-nc-18
ccd3adc0c85a,HBA2,ZNF267;BCL6B,2,0.18339,0.22520;0.14157,False,c1,hc-inco-t-0.8598-nc-18
9a7c5de24117,HBA2,PRDM16;SIX2;NFXL1,3,0.08242,0.11932;0.10685;0.02110,False,c1,hc-inco-t-0.8598-nc-18
5ff17edd0adb,HBA2,FOSL1;MXD3,2,0.26536,0.26735;0.26338,False,c1,hc-inco-t-0.8598-nc-18
e2bfdc47dd53,HBA2,PHF8;HLCS,2,0.53281,0.58761;0.47801,True,c1,hc-inco-t-0.8598-nc-18
0e3b5a4d905e,HBA2,FOXQ1;GLI3,2,0.42705,0.45517;0.39893,False,c1,hc-inco-t-0.8598-nc-18
f8ae154d919c,HBA2,OTX1;NRL,2,0.19267,0.24877;0.13657,False,c1,hc-inco-t-0.8598-nc-18
1087944b21cd,HBA2,ZNF860;ZBTB47;E2F7,3,0.2756,0.38444;0.34832;0.09403,False,c1,hc-inco-t-0.8598-nc-18
e412f6e1dba3,HBB,FOXO6;SP100;ZFHX3;CEBPA;RARG;LARP4,6,0.2137,0.25474;0.23010;0.22229;0.21165;0.19691;0.16648,False,c1,hc-inco-t-0.8958-nc-47
280be4205301,HBB,ZNF121;FOXO1,2,0.05404,0.11021;-0.00212,False,c1,hc-inco-t-0.8958-nc-47
9e490d441b26,HBB,SP8;CTNNB1,2,0.03018,0.04557;0.01480,False,c1,hc-inco-t-0.8958-nc-47
9b62f549c78e,HBB,RFX2;TBX15,2,0.04514,0.11007;-0.01980,False,c1,hc-inco-t-0.8958-nc-47
edce76e047c2,HBB,POU2F2;TEAD3,2,0.03092,0.05545;0.00638,False,c1,hc-inco-t-0.8958-nc-47
cca0d3d0ed12,HBB,EGR2;EGR4,2,0.07094,0.07221;0.06966,False,c1,hc-inco-t-0.8958-nc-47
a01dea63d749,HBB,ZNF587B;ZNF878;MESP2;ZNF257,4,0.20119,0.24743;0.20441;0.19460;0.15831,False,c1,hc-inco-t-0.8958-nc-47
396fdbf37a98,HBB,LUZP2;ZNF273;RBMS1,3,0.26779,0.36293;0.34554;0.09491,False,c1,hc-inco-t-0.8958-nc-47
7ab41ad173a8,HBB,ZMAT4;EHF;ETV5;TP73;PGR;SCX;FREM1;SP7;PRDM1;ALX4,10,0.00163,0.12277;0.10450;0.08737;0.06700;0.01351;-0.00475;-0.04227;-0.09828;-0.09956;-0.13403,False,c1,hc-inco-t-0.8958-nc-47
311fdde7a255,HBB,FOXD1;EDN1,2,0.09162,0.12183;0.06141,False,c1,hc-inco-t-0.8958-nc-47
84d4dde67443,HBB,ZNF860;PRDM16;ZNF19,3,0.12657,0.21878;0.20044;-0.03950,False,c1,hc-inco-t-0.8958-nc-47
b591fe343ecc,HBB,ZNF433;STAT4,2,0.23224,0.26350;0.20099,False,c1,hc-inco-t-0.8958-nc-47
734eb16bfe8c,HBB,LTF;PAX7,2,0.06209,0.08402;0.04016,False,c1,hc-inco-t-0.8958-nc-47
654704afbd05,HBB,SCAND2P;RUNX2,2,0.12958,0.20899;0.05017,False,c1,hc-inco-t-0.8958-nc-47
349a8bbce041,HBB,ESR1;ZNF713;PHLDA2,3,0.09805,0.23112;0.12137;-0.05835,False,c1,hc-inco-t-0.8958-nc-47
e87367a1c542,HBB,ATF3;FLI1;ZNF385D;FOXL1;RXRA;PDLIM5,6,0.05678,0.24536;0.24536;0.08858;-0.00071;-0.01991;-0.21801,False,c1,hc-inco-t-0.8958-nc-47
e25301ea19b4,HBB,IRF6;ETS1,2,0.26978,0.27188;0.26768,False,c1,hc-inco-t-0.8958-nc-47
ceed6e9a6579,HBB,SIX4;BARX2;CREB3L2;NR4A1,4,0.1593,0.23679;0.17276;0.15235;0.07532,False,c1,hc-inco-t-0.8958-nc-47
7baa1c588aab,HBB,TCF7;TCF24;NFE2,3,0.2566,0.39257;0.19035;0.18689,False,c1,hc-inco-t-0.8958-nc-47
c7ec81cd27da,HBB,BATF3;RREB1,2,0.24076,0.29456;0.18696,False,c1,hc-inco-t-0.8958-nc-47
d354823f3646,HBB,SALL3;DLX1;TBX1,3,0.04702,0.11645;0.03534;-0.01074,False,c1,hc-inco-t-0.8958-nc-47
b332b1fa6b52,HBB,OVOL2;GTF3A,2,0.03838,0.06801;0.00875,False,c1,hc-inco-t-0.8958-nc-47
022be5a81bc7,HBB,SIX2;ZBED6;TFCP2L1,3,0.14729,0.29574;0.11958;0.02655,False,c1,hc-inco-t-0.8958-nc-47
f115b2fb350e,HBB,ZNF730;TEAD1;EGR1;CAT,4,0.27543,0.41976;0.41976;0.28735;-0.02517,True,c1,hc-inco-t-0.8958-nc-47
2566889f0fed,HCFC1R1,WDR83;SCAND1,2,0.16882,0.16886;0.16878,True,c1,hc-inco-t-0.8702-nc-24
f519c2c26191,HCFC1R1,PRDX5;BAD,2,0.07224,0.07443;0.07005,False,c1,hc-inco-t-0.8702-nc-24
51111418f76e,HCFC1R1,POLE4;DRAP1,2,0.0048,0.04501;-0.03541,False,c1,hc-inco-t-0.8702-nc-24
6615db13324d,HIGD2A,PRDX5;BAD,2,0.06729,0.06852;0.06607,False,c1,hc-inco-t-0.923-nc-29
c4034860f2f0,HIGD2A,NMRAL1;EXOSC3,2,0.06098,0.07646;0.04550,False,c1,hc-inco-t-0.923-nc-29
68c307ef6c1e,HIGD2A,SPAG7;GTF2A2;DRAP1,3,0.11303,0.14242;0.10202;0.09465,True,c1,hc-inco-t-0.923-nc-29
9e0f3366d999,HIPK2,POU3F4;ZNF224,2,0.17695,0.18026;0.17364,False,c1,hc-inco-t-0.9217-nc-54
25b938b6d22c,HIPK2,ZNF226;POU3F2,2,0.18406,0.21957;0.14854,False,c1,hc-inco-t-0.9217-nc-54
2de6c14197a0,HIPK2,ZNF501;CEBPZ,2,0.15636,0.23825;0.07446,False,c1,hc-inco-t-0.9217-nc-54
6dd686f6805c,HIPK2,ZKSCAN7;FOXN2,2,0.19245,0.21352;0.17138,False,c1,hc-inco-t-0.9217-nc-54
59c4c18942aa,HIPK2,ZNF471;ZNF507;ZNF568;ZKSCAN8,4,0.16379,0.19447;0.19447;0.19447;0.07176,False,c1,hc-inco-t-0.9217-nc-54
7eb3c8febd56,HIPK2,CENPB;ZEB2;SMARCC1;OLIG1;FOXO4;MAFK;CREB3L1,7,0.07736,0.24852;0.22410;0.17170;0.14725;-0.05005;-0.08651;-0.11347,False,c1,hc-inco-t-0.9217-nc-54
07a8860fc013,HIPK2,NFYB;TCF12,2,0.05437,0.15594;-0.04720,False,c1,hc-inco-t-0.9217-nc-54
143edb06eeb1,HIPK2,NNT;NXPH3,2,0.15615,0.22690;0.08541,False,c1,hc-inco-t-0.9217-nc-54
19ca3097d81b,HIPK2,ZNF577;LAS1L;ZNF23;ZNF419,4,0.15553,0.31937;0.17840;0.08033;0.04403,False,c1,hc-inco-t-0.9217-nc-54
a6881e39e7ba,HIPK2,AVEN;SOX12;NRF1,3,0.37486,0.44023;0.41960;0.26476,True,c1,hc-inco-t-0.9217-nc-54
f341b12bd676,HIPK2,FOXE3;MEIS1;ZNF451;ZBTB3,4,0.14117,0.28147;0.16169;0.06854;0.05299,False,c1,hc-inco-t-0.9217-nc-54
4f7523dd3f5f,HIPK2,ZNF320;ZBTB26,2,0.13509,0.14738;0.12280,False,c1,hc-inco-t-0.9217-nc-54
b6c65b9702e5,HIPK2,ZNF699;TCF4;ZNF529;HBP1;POU3F3;SOX3;ZNF660,7,0.12268,0.25072;0.19500;0.18620;0.13241;0.05845;0.03628;-0.00030,False,c1,hc-inco-t-0.9217-nc-54
5b7c1d1afd3d,HIPK2,NR1I3;ZNF682,2,0.12395,0.12395;0.12395,False,c1,hc-inco-t-0.9217-nc-54
1f3e0b060774,HIPK2,ZNF404;ZNF662,2,0.22578,0.23164;0.21991,False,c1,hc-inco-t-0.9217-nc-54
cea46be4aca8,HIPK2,ZNF532;ZSCAN16,2,0.20237,0.20545;0.19929,False,c1,hc-inco-t-0.9217-nc-54
3fe5d6cb3b07,HIPK2,ZEB1;ZNF69;ZNF853,3,0.19293,0.34890;0.22552;0.00438,False,c1,hc-inco-t-0.9217-nc-54
8499824dcb62,HIPK2,ZNF806;OLIG2;ZNF311;NKX2-2;ZNF445;NR0B1,6,0.09066,0.20166;0.16525;0.11700;0.08969;0.03675;-0.06639,False,c1,hc-inco-t-0.9217-nc-54
d3a32e1e15ae,HIPK2,MITF;ZNF606,2,0.02392,0.06923;-0.02139,False,c1,hc-inco-t-0.9217-nc-54
59ef5564399d,HIPK2,ZNF385D;POLR3G;PURA;TBX18;ETV5,5,0.05175,0.18605;0.11508;0.06453;-0.00740;-0.09952,False,c1,hc-inco-t-0.9217-nc-54
8e9faeed4c4f,HIPK2,NFYA;ZBTB47,2,0.19622,0.27656;0.11589,False,c1,hc-inco-t-0.9217-nc-54
cb622930a820,HLA-A,ZNF613;SRBD1;HOXC4;LCORL;ZNF641;NRL,6,0.11974,0.23848;0.18598;0.16421;0.07603;0.03761;0.01614,False,c1,hc-inco-t-0.8847-nc-42
3e02973eb81e,HLA-A,RUNX1;RREB1,2,0.10941,0.14886;0.06996,False,c1,hc-inco-t-0.8847-nc-42
2be2605e0461,HLA-A,MED30;HSF1;HOMEZ;MEF2B;ZNF44,5,0.02381,0.15062;0.05199;0.02273;-0.03199;-0.07429,False,c1,hc-inco-t-0.8847-nc-42
4dc55496dde2,HLA-A,ZNF7;FOXB1,2,0.0581,0.07448;0.04173,False,c1,hc-inco-t-0.8847-nc-42
77b5646d0036,HLA-A,HMG20B;PML,2,0.02846,0.06119;-0.00428,False,c1,hc-inco-t-0.8847-nc-42
bd122dde3b5b,HLA-A,ETS2;SPI1;ZNF274,3,0.00907,0.06314;0.01775;-0.05367,False,c1,hc-inco-t-0.8847-nc-42
8b8e299f24fb,HLA-A,HDAC1;TSC22D4,2,0.02201,0.03726;0.00676,False,c1,hc-inco-t-0.8847-nc-42
78cba8832103,HLA-A,RB1;EZH2;STAT5B;ASCC1;IKZF1,5,0.01303,0.08656;0.03174;0.02402;-0.03407;-0.04312,False,c1,hc-inco-t-0.8847-nc-42
7e29b220153f,HLA-A,PATZ1;STAT2;ASAP3,3,0.05861,0.13429;0.04346;-0.00191,False,c1,hc-inco-t-0.8847-nc-42
bf760905f4a4,HLA-A,DPF2;CANX,2,0.02728,0.05108;0.00347,False,c1,hc-inco-t-0.8847-nc-42
21001f63b13f,HLA-A,IRF7;ZNF90;NFKB2;POU4F1,4,0.1041,0.13283;0.10274;0.10153;0.07930,False,c1,hc-inco-t-0.8847-nc-42
6a7e739129b7,HLA-A,ZNF561;ZNF823,2,0.15459,0.17967;0.12951,False,c1,hc-inco-t-0.8847-nc-42
0896132741df,HLA-A,CEBPA;ZNF816;ZXDC,3,0.11119,0.18204;0.08764;0.06388,False,c1,hc-inco-t-0.8847-nc-42
a6cd15243759,HLA-A,TCF7L1;JDP2,2,0.22219,0.33341;0.11098,True,c1,hc-inco-t-0.8847-nc-42
e53d885a25e7,HLA-A,ZIC2;ZNF766,2,0.0732,0.13132;0.01507,False,c1,hc-inco-t-0.8847-nc-42
e4ece5e51116,HLA-A,CDK2AP1;EOMES,2,0.18282,0.22124;0.14440,False,c1,hc-inco-t-0.8847-nc-42
c4568be83b8d,HLA-A,SFT2D1;ZNF581;ZNF589,3,0.12259,0.15275;0.11776;0.09726,False,c1,hc-inco-t-0.8847-nc-42
